Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,69,15,400,2000,00000000000000010000100001000000100000101011000000000000000000000000000101000000000000000000000000000000000010000011000000000000100000000000000000000000000000000001010000000000100100000000000000000001000000000010000000000000001000000100100000000100000000000000000000000000000000000100000000010000011001000000100000000000000000000011000000000001000100000000000000000000000000000000000000010101000000000000000001000000010010000010000000000000001000001000000000100000000010000000010000001000000010000000000010000000000001000000000000000000000001000000010000000000000000100000000000000000000010000000000001000010000000001000000000000010000000000001000000000001000000000001000000100000000000000000100000100000011000100000000000100000000000000001000000000000000000100100000000010100000000000000000000000000000010100000000001110000000000000000000000001000000100000000000010000000000000000000010000000000000000100000000010000010000000100000000000010110000000000000000001100000000000001000100000011000000000000010100000000000000100000001000000000010001000000001000001010000000100000000000000000000000010000000000000000000000011000000000000000000000000000000000000000000100001000000000100000000000000000000000100000000000101000000000000000000000000010000000000000000000000100000000000000000000000010000100000000000000000000001101010000000100000000000000000000000000000000000010000100000000000010000000000010000000011000000100000000000001000000000001000000000010010000000000000000000000000000100001000000000000001000100000100010000100001000110000100000000000000000000001001000001000000101000000100000000000000000001001000000000000000000000000000000000001000000000001000000001000011000000000000001000000100010010000000000000000000000100001001000000100000000010000100000000100100000100100001000000000101000000000000000000000000100000000001000010000000000000000000000000001001001000000000000000100010011000000000000001000000000000110100000000011000000010000000000000000000000000000010000000000010100100000000000000,11111011111110111111111011001011111110111111111110001011111110111111011101101011111110111101111111111011011010111111111111111011110010111110111111101011110110011101010101001011101110111111101001001011111110111110001010111011111110111111101111111111111110111111101111001000000010111111101111110101111110111011101111111011111110111111101111111111111110111011101111111111101010111110101111111111100010111110101111111011111110111111101111110111111110111111101101111011011110100110101111001111111110111111101111111011011110111111101111111111111110111111100010111011111110011111101101111011111110100111111111011011111110111111101111111011100110111111111111111011111110111111011111101001111010111011001011111011111110111101110011111011111110111111111111111011110010111111111111111001111111111111101111111011111111110011101011111101111010111010101111111111101110111111101111111110001010111101100111111111111110111011101110110111101110111101111010111011100011000000101011111001101111111011101111111011010111101111101110011011111111111111101111111011111111101111101111111011110110110000101111111010111111110010101111111011111111111111101111111011111111111111101111001011111111111111101100111011111011111111101111111011111111111111101111111011101011110111101111111011110011111100101110101011111111110101101101101011111000111011100111111111110010111111101111100111000010111111101111110111110110111111101111111111111110111111101111111111111110111111101111111111111010111111101111111111110010111111101101000001010010111110101111111111111110111111101111111111111110111101101111111111111110111110101111111101100010111111100111111111100110111111101111101001011110111111101111111011100010111110100111111111011110111111101111111111110010101101101111110101111110111111101111101011101110111110101111110110111110111111101111111111111110111111101111101111111110111001101111111001111110111111101111100011110010111011101111111011110110111111101100001010011010111111101111111111111010111100101111100011111110011111101110111011,,,21,170,1428,71.4,196,21,10,1804,1407,77
3,83,28,400,2000,11111111011010111110111111011111100110111111111111010111011101111101111101101001101111111111110111100100110110110111101111110011010111111111111110110111111111111111111111111011110011111100111001110110001000100111100111001101111111111011101011111111111111001011101101101011110101111111001001110011101110011111110100100100111011010110111111111111011101111111111111111111111101111110111011111011111110100011111111111111111111100101111111101110111111111110111111101111111111001100011101110011111011101101100111110111101110101101111111110111110101111111101100111010111100111111111111111111110111110111101111010111101011111111011011111111101011111111111110011110001111111101111110101111111011110011111111101101111111101110111110000111111011011100011111110011101000111111111101101010111111111011100111110011101100111101111011101100110111111111111111111111111011101111111111111011111101111111011110111100011111111111111011101110001111111111111111011111001111111111111100111111110111101111111111111111111110011001101110011111100111111111111101111011111110110101011111101111111011111101111111111011011111011111101111111111111111111011111101111111111101111011101101101101101111101101011111101111111011111010111110111101111011001101111111101111111101111110010100011011100111110110011101100110111011011110111111110101101111100010111111101110011111101110010011001111111111111110111110111111110111110011111101111110001110111011111111001110101111111111111111101011101111111011111111101101011011100111010111111111111111110111101111110110111100110011100011011110011111010111101110001011101111110101101111101111111111011100111101111110101101011101101101111111101011111111101011111111111011101101011111111111111011111111101111011111010110111111111100100111111001101111111101110111111111111101111110110100111111011111111111111011010101111111111111010111111111011001111110111110111111111110110100111100111101110011101011000011001111010111010101111111111111111100111111101111110101111101111111111111001111101110101111111111,11111111111111111111111011111111111111111111111001111111111111111111111101111111111111101111111111111111111111101111111111111111111111101111111111111111111111101111111111111111111111101111111111111111111001111111111011111111111111111111111111111111111110111111111011111111111111101111011111110111111111111111111011111111111111101111111111111110111111011111111011111111111111011111111111111110111111111111111011111111111111111111111111111110111111111111111111111110011111011101111111111111111111011101101011111111111111011111111001111111111111111110010111111111111101101111111111111111111111111111111111111111111111111111111111111111111111100011111110111101001111101111111111111110111111101111111111111110001111111111111110011101111111001100111011111111111011101111111111111111111111111111111011110111111101101111111111111101111111101111111111110000011111101111111111111111111111111111111011111111111111101111111111111111111111101111110111111111111111111111111011111101111111111111111011111111111110101111111111111111101111101111111111111110111111111111111111111110111111011111111111111111111111111110111111111111111111101111111111111111111111011111111111111110111111111111111011111111111111111111111111111110111111011111111011111111111111111111111110111110111111111110111111111111111111101111111111111110111111011111111011111111111111111110110111011111111111110011111111111111110111111111111011111111111111101111111011111110111111111111111011111110111111101111111011111111111111101111111111111110111111111111111011111111111111101111110011111111111111101111111111111110111111111111111011111111111111101110111011111111111111101111111011111111111111101111111011111110111111101111111011111101111111111111111011011110110111101111111010111111111101101111111011111111111111101111111011111110111111100001111011111110111111111111111011101101111111101111111011111110111101101110111010111110111111101111111011101010010011100111111011111110111111101110111011101110111111111111111011111111101111101111111111111110,,,133,101,504,25.2,1570,133,8,430,371,86
4,95,33,400,2000,11001110100100001111001101011101111101011001100001111111011011110000101000011011010100111111011011011010010111100011000111100011010011011010000001110111110101111111110011011110101111001011100100000011111100111111001001111101010010011100101011010111011111110110111101111111111111111111101100111011110011111100011111101111111100011001111100110101011101001110110011110000111101001111101010111111000010101010011110110110111000001001111010010100100011010110001101011111110111011010011111111011011001100101101001011101010111010001111011001101000010101111000011100001111111101101111011111001111111010101111010111010111111101011011011011110110110111111001100001100101001000111111011100000001110001101101110001101111111111110101001111110110100001111100011001110101110101111101101011110011000101111111011001010111000100010110111101110010100010100110010000111111011010111110100101001011001101111010101110111111110110101001110101010111111100111111100000010010110111111010101111101111110111010010101111101010111111000011010111110011111111111000101011101100110100011100011111111110001101111001011101101100011111011101110111010100000111110111010111110101101111111000101111111111010000110011110100110110000111110110110111101111010011001011101010111110000111010010100101000111101110100011110110110100100110111010010011101110011001110111101000111111001111100100010101100000011011111011101111111001011011110101111111001010111011111000110100111001111110101001011101101110110001001110000101100011100000010011111011101100011110101010010011101011011111010011101100001011001011110011111110100001111010111111111011010111110000011010010100100101101111011111111110100110100001111001110101011100101110110010101001100010111010111111100101011111110110111111011001110110011111101010101111001101011010011100110000010101001110110001000011010110111100111110100111011111110001010011100111100110101100000001110011101101011011101010111101100101111001111110001010000110000100011011001110011110100011011000101000100111111111101100001010010,11111101111101111111111111111111111101101001111111111011111111111111111111111110111101111111111111111111111111100011111011110111111111011111111111110111111111101111110011011110101111111111101110111010111101111111111111111101011111111110111011110111011111010111110011111111111111001011101110111111110011111110010111111111111100001011111111111111111111001111111111111100111111101111110111111111100111111111010010111111111011101111111110111111100011000111011101111101111111111111111111111101111001101111111111111111111111111001111111011111111010101111011111100111111111100001111111111111111111000101111111111101111111101111010111111100111111111111110111001111101011011111111111110101101110001101111111011101111111101110111111111110110111111111111111101110101111111111111111011110011001011111110111101010111001101010110111111110010111111100110110000111111011111111111111111111111101011111011111110111111111111101111111111010111111010111111110000111111111111111011111111101111111011111010111111100110111111111011011111101011111111111000111111101100111111011110011111101110001111111111011101101110011011111111110111111110001011110111110111100111111111111100101111101111011011111111010111101110001011110110011111101111011111101111101111101111100101011010101101110111101011111111011111111110111100111011110111111110111111110110101001101111111111101111111111111111111011111110111111111101011101110111111111111110111101111010111101111101111101101101111111111111110001001111100111101111100000011010111011111110011101111010111011101011100111011010101100111111001001110011111111101101111111111110011011111111111000011111111100101101111111011110111111111011101001111010111101111100111110111010011001111011111000111110110111111111110100111111111001100111111111101010101111111111111111011111110100111111101111111011100011111111111101111111111111111111111001011010000111110110101101100011110011111001011111101011011111100111111001111010111010111110000111011010111111111111111001011010111010111111111101111111111111010,,,177,6,530,26.5,1220,80,6,780,450,57
5,47,32,400,2000,00001100010000000111010000010110000010001000100100000000000000100000000000000000001000000100000100000000000000011000000000010000110000000000100011000011000000000001011100000100001010001100011010001000000101000100000000000000000100000001100000000001010010001000000000000000000000100100000000000001011001000000000100000100011000110000000100010000000000100010001100010010110000000000000010000000000000000000010000000110001000000000001000000000100001001000101000100000100110001000101000110001110000000000101000000000000001000000010000001000000011001100001010000000000001000000100000010100010010000000001010010101001000000001010000010000000000010010110000000100000001100010110010000000000000100001000101000000000001000010000011000000001000000100001100100100100011000010000001011000001000001001000000000000000001000100010000001010100000000100100100000111011000000000001000010111000001000100001010000000010010000000001100010101000101001000000000101000000000001000000010101001110000001110000010000000000100000011001000001110101000000010000000000000100100000000000000001000010011100000010000001100000010000001000000101000100010001101000000001000000001100011000001001010011100000100000000001000010001001000000100000000010011001000000000000000000001010000010000101110001000000101000000001000001000000000110100000001010010100000000010000000010000000000000100001000111000011100000101100000000000000110100001000000001000000001100100000100001000000000000000000000000100000000000000010000110000111010000100100001001000001100001100010010000000010001010100101000000101000100000000000000001000010010000001010001100000000000000000010001000010010010101000010101000001001000000000000000010000100001000000001010001000010000000100010000000010010000100010001100000000000000000100000100000000000001001000000000000001000000010011010000000110000000000110001000100010100000010000100000000000000000000000000010000000110000000011100000010100000000010000011001010001011001100010000010010000011001000111010000100000000000000100000000,11011101111111111111110111111100000110111101111111110111111111111101110010100011111101111111111111111111111111111110010111110111111110111111111111111111100000111111110101101111111111111111111110011010111111011111110111011111011111010011111001000111111111111111111110111111100001001100000011010111111111111001111111101110111111111111111111111111100001111111011100111101110010111100111111011110000001000111110110111110111111111111011111000011100111111111111111110101111111111101111011110111110011111111110111000111111111101000110111111010100111111100110111000010110011001101111111111101111111011101111111111111111001011111111110110101110101110111111110011111111011110111111111110101010011101011110111111111110111111111011111111111111111111111111111111111111111011110010111111111111011111111011111110110000011011111111111011101110111111111101110001101011111111111111111111111111011011101011111111001110111011100000101111111101111110000011111111111111001111110011011111111110001111110011111001101111111100111010111111110111001011110010111010011111111011110001101011111111111111101111010011101111111111011001111111111101111011111001101111101111111111111011111011101111100100111011100011010110011011111010100000010110111011100010110000011000011010100110011111111011001011111101111111101111001101101111111110010110111101101111110010010110011011100111111011111111011111100011111101101111001101111111111001101111000101011111100011111111011110100011111000000001101111100010111110001110001111110001111111111111000111100110100110110101001101111111111111100101111011100001111001100101001111111000001110111101011111100011000110111111111111111111100111111100011011100000010010101110101101011011111111100011100101000111100110000000111110101111111011111110101000000011111001111110001000011011010000100000111110100110011110101101110101110110110001011110110010111111010100000100001000000010101010110000001011000001111101101111110100000110111111111110011111111111110011111111001111111001111110101110000111100001101000100,,,25,7,1063,53.15,405,19,4,1595,1044,65
6,85,78,400,2000,01001000001001110000010000100101001000000010100011000100010000010000000011001001010101101000100000000110010000000001000000000101011001000000000001001000011110010010000110010001110000100100100101000111000000100110011000000010000010100010000101000101111000100000010000000000000001000110000100000000111000000100000101010101010100000010001001000000100001110100010011100000000001100000110001000000000010000110100100000100010100001000100010000001110000010010010100000101100010000010110010001100100101000001000001011010001011110000100111010100010000110010010011010100010100000001100000001100000000000001111000100001011100001000001010011001011110001010000001000010001001101001001001001000110000000000010000111000010010010100000010110101110001010110000000001011001101000001110000110001010011000100011000101000100000010000100001111011011000100000011110100000000110001100000001000000000100000000000001000000010000000000001011100000010111000000010010011101000100000000010001010000101100000000010000100011011000011000011000000110001100000001000001100101010100010000100001001000000100000001001010110001001100101000100001100010101011111010101100100000100000000000000011110001001100000100101000000111000011001000000000010000001010000100000010110010000101000010100110100011010010000101010000010010000110001101010010000100100000010000110010000000110000000110000000000110000101101000001000110001000100110000000000100001101001100001001000001100001011001000000000011000000001010101100000001000001100100100011101100100010000001000010010001100110000010000111000000101000100010101000110011000000000011001001011000001110000010010110010000100111100001000000001000010100011010000100011100101010110100010101000100000000011000100101110101010100110011000101001111001100001000010001111010000000001010000010000000000100001000010000000011000011111010110101011001110010010010101101000001001011111000000000000010110001001011010111010000010000001010000000101010100001101000000000000000100000010000010010010000110100010100000000111111000,11111111011111110111111111111111111111110111111111111111111111111110000111111111111111111110111101111111111111111111110101111111111111110110111111101110111111010111001111111001011000110110110111101111011100110111111100111111111111110011000101111111011111111000011101110000100001110111000101000011111100010111110101111111111111010111111111101011011101111111111101111100011001110110111101111001101011110111111101111111111110011111111101111001111110110111111111000111011011011011111111111110101111111111100011111111111111110101111111111111111010111111011101111111011100010011110101101110111101000111111111110001111010010100011110011111011111001111011101111011111111111101101111101101011101111111111111111100111111110111111101111111111111111111100011111111101111111111111011111111011111101111111101111101011001111000111101111111111111110111111101110101111111110111000101110101111111101111110111111111111010100100101101111111111111111101011101111111111111100101111101111001111111110110010111111011111101110011011101100111111110010001110111111111011110011110111111111101011111001101101110000000111110110111110101110111101111110111111111110111011111001000110101111111101110011110111111011111010111111100000111111111111111110111110110111111110111111111110111111111111111011111111111011011011111001111111111111110101010010000111111110000111110110111111110001111111111110111101111111101110111111000111111110111111111110111101111111111101111111110000000011101111101111111111010001001111110111110011111111111111111111000011100111111011101111111111111111101101110011111101111011101111011111111101101101001111110111111111111110110111111011100000011111111111111111111111111111111111111111011111111110101111111111111111100111111111111111010111111111111110011111111101111111101111001111111111111111101000111101111110111111101111111111111111101101111111111010111111110001111111111111110110010111111111111111111111101111111110001111000001111111111100000001111111111111111111111111111111111101111100011111111000111111111,,,37,42,1048,52.4,611,35,5,1389,1013,72
7,80,74,400,2000,11111011111011111111111110101111111111111111101101111111111111111111111111111101111111111111111110111111111111111111011110111111111111011111111111111111111011111111111011111111111111111111111111111111001111111111111111111111111011111101111111111111110111111111111111111101111111101111111111111111111111111111011111111111111111111111111111111111111111100111011111011111011101111111111111101111110111111111110111011111111111111111111111011111111111111111111111111110111111111010111111101111111111111011100111111111011111111111111101111101111101111111101111100111111111111111111111111111111111111011111011111110111111011111111111111111111111110111110010111111111111111011111111100110111111110111101101111111111111011111111001111111111111011111111111111111011111111111111111111111111111111011111111111111111111111111111111110011011111011001100111111111111111111111111111101111111011111110101111111111111111011110011110101111111111111111011111111110111110111111111011111111111111111111111111111111111111111111111111111011111111111011111111111111111111111111111111111110111111111110111111111111111111111111111011110111111111111111111111111001111111111010111011111111110111111111011111101101101110111110010111111111111111111111111111011101111111011111111111111111110111111101111111001111111111111111111111101111111111110111111110111110111111111011111111111111111111111111111101111111111111110111111111111111111101011111111111111110111111111101011011111111111010111100111111111111011111111111111101111011111111111111111100111111111111110001111111011111111011111111111110101111111111111110011011110111011111111111111111111101111111111110111110110111111111111101101111111111111111101111111111111111111111111111111111111111111111110111011111111111100101111101101111111111111010111111111111111111111110110111111111111111111011110011111110111110111111111110111111111111111111111111101111111111110111111101011111111111111110111111110011111011111101111111110111111111101111111111111011111101111111111101111111111111,11111101111111011111111110111111111111111111110111111111111111011111110111111111111111111111111111111111111110111111101111111101111110111111111111111111111111101111111111111011111111111111111111111111101111011111101111111101111110111111111111111111111111111111111111111111111111111111110111111111111111111111111111111101111111111111110111111011111111111111111111111111111111011111111111111101111111111111111111111111111111111111110111111111111111011111111111111111111111111111110111110011111111011111111111111101111111111111101111111111111111111111110111101111111110111111111111111111111110111111111111111011111111111111111111111111111111111111111111111101111111111011111111111101111110111111110111111111111111111111111101111011111111111111111000111111111111111111101111111111111111011111111111111101111111111111101111111111111111011101111111111101111111111111111111111111111111111111111111111011111111111111110111111011111111011111111111111011111111011111101111111111111111111111101011111111111110111111110111111111111110111111111111111011111111011111111111111101111110111111111111111101111111111111101111111111111111100000111111111111111110111111110011111111111111111111110111111111111111111111101111111101111110111111110111111111111111111111111111111101111111111111111111111111111111011111101111111111111111111111101111111111111110111111101111111101111110100111101111111111111110111111110111111101111111111111111111111101111111111111111011111111111110111110111111111011111111011111101111101111111110111111111110111111111111011001101111111101111111011111111111111111111111011111111111111111111111011111101111111111111111111111111111111111111111111111111111111101111111111111110111111111111110111111111111111101111110111111111111111101111111111111111111111001111111100001111111111111111110111111111111111101111111111011111111111011111111011111101100111101111110111111110111111010111111111111110111111111111111111111111011111101111111111111110111111101111110111111111111110101111110111111111111111011,,,175,76,301,15.05,1813,133,7,187,168,89
8,89,19,400,2000,01101100001001000011000010000001110000000010000011001100011101110101101110100100110101011110000100011010100000100111011110001011111010001110000010000100000011101010101010010100100110000001010100010101000000010010010001000000110100001011101100011101000000010001000011100000001010011000100110010010000001001000000101000011000100001000110110101010000000011100000111110100000111101111110101100001011001011000001110100010101110110000000101000100010011010010000110011011111001001000010110001010010101010001101010101000100000111001011011100110000010101010001010001100100101100111000000011111111000110110001000000101000100111010001001001011000001000010111011010010001100000010010000000001110000000010000010011110000000100000010010000100100001000000010010011011001001110000011001001100010111110000010000000010100010110011000001000000101100100000100111011100011100011001100000111100110110001001010100110100001010010001000000101100001000000000010011001000111111011000010001000110100000110011101101111101000100110100010000010110100000000000000010100000010011101111110010000000100011000000000101011110000010000000010100101011100000110000010001001001111011110000011110111000001111000000100101110110111011000111100001001000001001010000100110011000111101100101011011100000110010111010001000001001111100011100110101000010110011100100000100011101000101100000100001100100100101111000110001010110101001001100001000111101101101000000111001011001000001110111101101010111000000101000101001111100011101101000011010011001010101110010001101011010000000101000111000001101101011101100110010000011010010010100010000000001110011001000000100001000000000000011000011100100100101101100000011000100000010110000111011011001001010000110101001011010110000000100100010000000010110010000101000001000101010101111110110011011111000000101111110000100011110100101110100101110001001000010110001000000010000110000010100111010110000000001100000010100101101100000011000110011100111101100000101001011010010001111010000011101100010110101100101101110,11111111111011111111111110000111111111111110011111111111111101111111111111110101111111111110001111111101101001111111110111001011111110111110111110000101111011111111111111111111101111010001011101011111110001111111110101111011111101111111111111111111111111111111111111111110111111111111111111111110011101011110101110011111111100011111111111101100110000111101111111111111111111111111111111110111001001111111111111111111111111111111111111111111111111111110111111111101111111111100111111111010000111111111110011111111110111111111111011111100111111111110010111111111111111110111111111111111111101111111111011101111011111111110010111111110000111100111110011010011101111111111010110111111111011110111111110111111111101111111111111111101111111011111111111111111111111111111111111111111110111110100010011011111111111110011100111010111111111101111101111111111111111111111111111111111111111111111111110111111101110111011011111111111111011100000111111011111111111111100010111111101111001111111111111111111111111111111111111111111110111110000111111111101111111111111111111101111111011111010111111111111110111111101111111101111110001111111110111011111111111111001110111111111111111110001111111111111111111001111101011011111101001111111111111011111111111011111111110100101111111111011111000101111111111111111111111010101111111111111111111011111111111011111101111100111110111011111111111011111111011111111011111111111111111111111111111111111111011111111111011111110011111111111101111111101111111111000110111111111111111111111111111111111101111011011111011011111111111111100111110111111111111111101110010111111111111111010111111011111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111101111111111101111111001111111111111111110111111111111111111111111111111111111111111111111110000111111111111111111111111111111011111011111111111111111111111111111111111111110011111111111110111111111111011111111111110101111111111111111111111111111111111111110111111111111111111111101111111111,,,39,25,1008,50.4,796,28,3,1204,980,81
9,84,26,400,2000,00000100010000000000100000010001000100000000000100000000000000010000000001000000001000000000000000000010000000101010000000000010001000000000100100000001000010000000000010000000000001000000000000010000000000000001000000010000000000000000000010000000100000000000100000000000100000000000000000000000001000100000000000000000000100000000100000100000100010000000100000000000000010000001000000000001000000000000000000000000000000000100000000000000001100100010000000100001001000000010000000001000000000000000000000000000000000000000000010110000000011000000100000010000001001000000000000000000000000010000000001000000000000000000000000000011000000000000000000000000001000000000000000010000000000000000000010000000000000000000000010000000000000000000000000100000000000000011000000000001000110000100010000000100000000000000000000000010000000000000000000001000000000010000000000000100000000000100000000000000000100000000000000001000100111000000000110000000000000000001000000000000000000100010001001010010001000000000101001000000000001000000000001000000001000000000010000000000010000000001000000000000000000000000000000000000000100000000010000001100000000000000000000000000000000010100000000000000000101000100000000000000000000000100100000100000000000000000010010010000000001000000000000110010000000010000110000000000000100000000000000000000000010000001010010001000100000000000000000000000000000011000000100000000000000000100000001000000000000000010000010000000000000000000000000010010000010000000000100000000000000000001000000000000010010000000000000000000000001010000010000100000000000010000010000000000001000000000000000000000000000000001000000010000000000000100000010100000000010000000000010000100000000000000101000000000000000000000000010000000000000110000000010000000000000000000000000000000000000010100000000000000010001000001000000010000000000000000000000000000000000010000010000000010001000000000000000100000000000000000000001000000000000000000000100000000010000000010000000000000100000000000100000000000,11111110111111101111111011111110111111001111111011110010101101111111001011111110111101111111101011110010111111101111111010001110111110001100111011111111100011101101111010001010111001101110100011111110111101101011010011011010111110101111111011110110111100001000111010100010111001001100011011101110111110111111111011111110110111101111111011111000110011101111111110001010111011101001101011101110111100101110001011101110101000101111111011111110101110111011011010110010111100101011011010001110111000101101111011111010111110100000011011111010111111101011111011111001101011101110001011011111111101101010101011101001101100101110101111111010111111101000000111110010111010100110001110010010110001100111111011111010111111111111111011000010111011011111111011111111111011101111101011111101100111101111111011111111100000101111101011110010111100101111111010101101111100101000000010000110010011101110000010010010101101101111111111111110111111101110000111000010110000101001101011000010111111111111001011110110111010001110101011111010111001101100011011111111111000101111111011001111110100001111001011110000111101101111110111001010110110101100011011001110101101100101101111101010110001100111111010100010001111111111101011110110111111100111101010111010111100001111011011111110101101001000111011111010000111101001111011110000001110101111110011111110111111101111111011001001110100101111001011111110111111101100110111111110111111101111111111111110100011101110011111111110111101101111111011011010111111111011111011110110111110101001100011111101110011101001011011111110100001100101011011110001101111101100011110111011011001101101101010110110111010101101001011111110110111101111111011111000101111101101100011110110100010101111111010000010110111101111111111101110100010111001011011101010001111100100111001111000100000100111001011110100011001101111111011111001110001101101001001100110000010101100010010000010001100101011001011111110110010001000011011101110110010011000111010111010011111001111001010011111100100101100111000000011,,,7,157,1154,57.7,187,17,9,1813,1137,62
10,18,7,400,2000,01000110111000111110011010011101100111100110101011110011111001011011110111110110011010101100100001110011011111111011101001111110011011011111001001111011000111110001100101001110001111011011101111100010100111111110011010101011110111111111101001101000010111010001010111001101111110111001110110110011111111001011011111100110111110100011011111011111100010111111111000100110011111111101101011111000111111111100101111101110011111101000011111111101011110101011100110101011100011100110111110011001010111011101101111001111001100011111000001001010111010011001110110101010110110001001100110110110101101111111100110000101111011110010001000011010000101000111010101110100100011011100000011110100111001110111110101111111001101111111100111011001110111111001011111111000101101111100000111111101110110110111010111001010111101100110111011101011111011010111010010110010110111001101010101100011010111100110110010111111100010111101001110100111010111100101111101001111111110011010101001110110111001101011110001011110101011011110101111110010000111111111010100100101001110111000111111100101100111100111010110101110001111111001101101000010010000101010011111110000111010111001111101000110101111000101101010101011111011010101101110110111101011001110111101111110100111110001100011001110111000010111011101011111101111101001110111001111000100010111011100111111101110110101100001101111110101111000010100101001111111000010001001010110111000100110011100100001110001111111101110010100111111011011000011111110011001011111100101110111111100101001001100010010001010111011010110111111101010010111000100111100111010111110111001110100111001000001000111010111001011011111111111101001111001101111111011100000000100001100000111001001111101101110010111101110101001111001011110111101011110101111001101000111110001110001101110010100110101110101011011111110011011110111110100001111100010111000111001111001000111011110101010001011101101110101110000110011000101110000111101110001011011011011100100000101110110011111011101110011111110100011110010110000,11010111111011111111011111111111101100111111111111111111111101110111111111110010111111001101101111111111111111111111011011110011111111111111111110111111101111111011001111011110011100111111111111110111101100111110111111111111111111111111011111111111111101111111111111111111110111111111011111111111001111011111110111110111111110000111011111111111101111111111011101111101111100111111111111111111000111000101110001111101011111101000111111111101111111111111101001110111100111100111011110111011111100111111111111110111111111111111011011011111111101110111111110110111111111111011001111110101111111111111011111001101111100110110111111110011111111001111110111110111101100111101110111110011111011111111001111111111111101111111110111110111111111001011110111111001111111111101011000111111111111011111011111011111111101101111011111111111111100111111110111110111111100101111111111100011111111111111001011111111100111111101011111111101111101101111001111111111111111111111011111111111111101111111001111111111111111111111010100010010001101111111110101110011111111111011111111101111101111111111011111111110011111111001011111011000110101111111001111110101111111111011011111101111111100111111111111110111111111101111111011111111111101111111110111111111101111100001001111011111111100111111110111110111111111111011111111110111001111111111001111101111111101111111001011111111111100011011111101110011111111000110011111111111111101111110110001101111110111111001111111110011100001000011001111111110011111111111111101110001111010111011011110110110011111111111001111111101111000111111011011111111111111111111111011111110011101110111110111010011111111111111111111111111111101111110110111101111101100010000001111010111111111011110111111111111111101111011111111110111111111111111011111010011111010000011110110111111101111111111111000001000111110011111110001011101100101111001111111111011001100111111100110010011111101111111111101111111001111010111011111110101111111111111001011010111111111111111000111110011111111100111111111110011,,,213,138,717,35.85,1222,163,13,778,554,71
