Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,First Iteration Latency,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575670514574,2300.014,fe:0f:fa:a2:4d:2f,90.00B,90.00B,5.628733158111572,6.340742111206054e-06,7.114601135253907e-06,7.738590240478522e-07
1575670514629,2300.016,c2:8c:74:93:e9:35,90.00B,90.00B,5.622586488723755,6.257772445678711e-06,7.100248336791992e-06,8.424758911132812e-07
1575670514560,2300.016,be:03:b6:1d:2a:40,90.00B,90.00B,5.6652350425720215,6.174516677856445e-06,7.15484619140625e-06,9.803295135498044e-07
1575670514612,2300.014,0a:4a:25:9b:42:63,90.00B,90.00B,5.651559114456177,5.973005294799805e-06,6.898212432861328e-06,9.252071380615229e-07
1575670514638,2300.014,4a:18:2d:7b:f6:9d,176.00B,90.00B,5.610520601272583,6.508016586303711e-06,7.342433929443359e-06,8.344173431396477e-07
1575670514568,2300.014,0e:db:ed:52:63:f4,90.00B,90.00B,5.635419607162476,6.246471405029297e-06,9.097576141357422e-06,2.8511047363281252e-06
1575670514730,2300.014,3a:24:98:69:aa:ce,90.00B,90.00B,5.606931447982788,6.15224838256836e-06,6.887769699096679e-06,7.355213165283197e-07
1575670514738,2300.016,ea:45:57:d4:72:31,176.00B,90.00B,5.609912395477295,6.192636489868164e-06,6.851911544799805e-06,6.592750549316406e-07
1575670514659,2300.014,ce:ac:cd:4e:d0:7e,90.00B,90.00B,5.6484034061431885,6.427431106567383e-06,7.427406311035156e-06,9.99975204467773e-07
1575670514784,2300.016,7e:7d:bc:4e:57:94,90.00B,90.00B,5.610457181930542,6.1563968658447265e-06,6.954860687255859e-06,7.984638214111329e-07
1575670514784,2300.016,56:21:fb:ff:45:f1,90.00B,90.00B,5.619887351989746,5.931949615478516e-06,6.699752807617187e-06,7.678031921386714e-07
1575670514784,2300.016,46:e1:fc:bd:4a:0f,90.00B,90.00B,5.608495235443115,6.2530517578125e-06,7.238578796386719e-06,9.85527038574219e-07
1575670514771,2300.016,0e:fc:05:e2:6f:7a,90.00B,90.00B,5.611568927764893,6.118392944335938e-06,7.14421272277832e-06,1.0258197784423824e-06
1575670514748,2300.016,5a:1b:49:03:48:95,90.00B,90.00B,5.625893831253052,6.237602233886719e-06,7.277917861938477e-06,1.0403156280517575e-06
1575670514796,2300.016,be:64:bf:f7:f7:27,90.00B,90.00B,5.612319469451904,6.150531768798828e-06,7.324457168579102e-06,1.1739253997802734e-06
1575670514810,2300.016,ba:bb:51:4d:ec:ca,90.00B,90.00B,5.5920188426971436,6.2632083892822266e-06,7.313776016235352e-06,1.0505676269531253e-06
1575670514797,2300.014,7e:d1:f2:cc:35:de,90.00B,90.00B,5.639341354370117,6.239604949951172e-06,7.201719284057617e-06,9.621143341064451e-07
1575670514831,2300.014,56:ba:51:a9:b7:06,90.00B,90.00B,5.608242511749268,6.162405014038086e-06,7.3246955871582034e-06,1.1622905731201172e-06
1575670514811,2300.014,ce:96:65:b7:9b:4b,90.00B,176.00B,5.590641260147095,6.007194519042969e-06,7.194900512695313e-06,1.1877059936523438e-06
1575670514795,2300.016,82:fd:2b:50:2e:31,90.00B,90.00B,5.624987840652466,6.145000457763672e-06,7.17015266418457e-06,1.0251522064208979e-06
1575670514844,2300.014,e6:1f:e7:dc:96:9b,90.00B,90.00B,5.615184783935547,6.286287307739257e-06,7.2479248046875e-06,9.616374969482423e-07
1575670514858,2300.014,56:36:b6:0d:91:97,90.00B,90.00B,5.59850549697876,6.133699417114258e-06,7.932138442993163e-06,1.7984390258789051e-06
1575670514869,2300.014,ea:1e:d0:25:16:87,90.00B,90.00B,5.602393388748169,6.059408187866211e-06,8.225107192993165e-06,2.165699005126954e-06
1575670514854,2300.014,56:74:bf:ea:85:25,176.00B,90.00B,5.619630813598633,6.0367584228515626e-06,8.210515975952148e-06,2.173757553100585e-06
1575670514666,2300.014,e2:56:c8:cf:ed:e6,90.00B,90.00B,5.644409894943237,6.1968803405761715e-06,8.944940567016602e-06,2.7480602264404304e-06
1575670514817,2300.014,42:4e:1b:f8:6c:61,90.00B,90.00B,5.614022970199585,6.186580657958984e-06,1.0082674026489258e-05,3.8960933685302735e-06
1575670514652,2300.014,4e:17:67:c0:bb:78,90.00B,180.00B,5.663326025009155,6.607341766357422e-06,8.678960800170899e-06,2.0716190338134766e-06
1575670514834,2300.014,8e:a6:23:da:00:4a,90.00B,90.00B,5.73991584777832,6.26220703125e-06,9.28196907043457e-06,3.0197620391845697e-06
1575670514846,2300.014,56:37:38:03:b3:f3,90.00B,90.00B,5.604984283447266,6.406736373901367e-06,9.457015991210937e-06,3.0502796173095697e-06
1575670514720,2300.014,a2:6d:76:24:aa:4b,90.00B,90.00B,5.623576641082764,6.453466415405273e-06,8.414077758789063e-06,1.9606113433837903e-06
1575670514874,2300.014,3a:82:e1:04:85:81,90.00B,176.00B,5.619275093078613,6.7500114440917965e-06,9.473085403442382e-06,2.7230739593505856e-06
1575670514820,2300.014,16:0e:27:ce:6e:2d,90.00B,90.00B,5.602689981460571,5.949687957763672e-06,7.864093780517578e-06,1.9144058227539067e-06
1575670514840,2300.014,c2:9c:31:13:0d:24,90.00B,90.00B,5.609721422195435,6.3320636749267574e-06,9.22832489013672e-06,2.896261215209962e-06
1575670514618,2300.014,b6:1a:67:89:c5:44,90.00B,90.00B,5.676663398742676,6.34303092956543e-06,1.0373497009277343e-05,4.0304660797119135e-06
1575670514839,2300.014,1a:a1:e9:a8:0f:26,90.00B,90.00B,5.804974794387817,6.635904312133789e-06,9.037637710571288e-06,2.4017333984374998e-06
1575670514817,2300.014,82:4a:2d:53:26:bd,90.00B,90.00B,5.605494260787964,6.272029876708984e-06,1.0616922378540039e-05,4.344892501831055e-06
1575670514774,2300.014,da:f6:27:36:0a:7e,90.00B,90.00B,5.5979204177856445,6.049823760986328e-06,1.0477161407470704e-05,4.427337646484375e-06
1575670514684,2300.014,52:c5:6f:96:cb:b9,90.00B,90.00B,5.66765832901001,6.098651885986328e-06,1.0558366775512694e-05,4.4597148895263666e-06
1575670514755,2300.014,ee:e2:f9:97:47:85,90.00B,90.00B,5.621152400970459,6.153154373168945e-06,1.1724519729614258e-05,5.571365356445313e-06
1575670514886,2300.014,62:a8:34:b4:de:2f,90.00B,90.00B,5.615542411804199,6.21180534362793e-06,1.2932968139648437e-05,6.721162796020507e-06
1575670514848,2300.014,4e:a0:8a:b3:6e:29,90.00B,90.00B,5.643305540084839,6.2897682189941406e-06,1.1732721328735351e-05,5.442953109741211e-06
1575670514740,2300.014,82:09:37:f5:19:3c,90.00B,90.00B,5.614187717437744,6.194400787353516e-06,9.604787826538087e-06,3.4103870391845707e-06
1575670514675,2300.014,7a:50:d2:bb:ca:38,90.00B,90.00B,5.625924348831177,5.9833526611328125e-06,1.748204231262207e-05,1.1498689651489258e-05
1575670514883,2300.014,4e:8a:5b:39:4b:f9,90.00B,90.00B,5.615136384963989,6.001424789428711e-06,1.3706207275390625e-05,7.704782485961913e-06
1575670514673,2300.014,72:a5:f6:35:e3:ae,90.00B,90.00B,5.612952470779419,6.3068389892578125e-06,1.2467145919799804e-05,6.1603069305419915e-06
1575670514628,2300.014,ae:40:18:a3:82:7a,90.00B,90.00B,5.721780776977539,6.318998336791992e-06,1.3680744171142578e-05,7.361745834350586e-06
1575670514755,2300.014,8a:25:90:9e:a5:cd,90.00B,90.00B,5.636562347412109,7.196426391601563e-06,1.1036872863769532e-05,3.840446472167969e-06
1575670514883,2300.014,4a:b3:32:fe:da:21,90.00B,90.00B,5.674566030502319,6.3855171203613285e-06,1.2356758117675782e-05,5.971240997314453e-06
1575670514837,2300.014,66:2f:b1:8b:d7:c4,90.00B,90.00B,5.616418361663818,6.400537490844727e-06,5.2782011032104494e-05,4.638147354125977e-05
1575670514919,2300.014,86:20:42:61:e4:17,90.00B,90.00B,5.687410116195679,6.359004974365235e-06,1.0317039489746093e-05,3.958034515380858e-06
1575670514881,2300.014,0a:03:a0:65:81:5b,90.00B,90.00B,5.6788249015808105,6.4609527587890624e-06,1.116342544555664e-05,4.702472686767578e-06
1575670514807,2300.014,22:3d:59:94:65:d1,90.00B,90.00B,5.587830543518066,6.2852859497070315e-06,1.0433006286621094e-05,4.147720336914062e-06
1575670514838,2300.014,c2:4d:61:de:94:9d,90.00B,90.00B,5.596450567245483,6.226205825805664e-06,1.6723299026489258e-05,1.0497093200683595e-05
1575670514660,2300.014,ce:c2:35:20:ca:e1,180.00B,180.00B,5.630584239959717,6.295394897460938e-06,1.4131784439086915e-05,7.836389541625977e-06
1575670514832,2300.014,7a:51:b9:a4:54:3a,90.00B,90.00B,5.604934215545654,6.342506408691406e-06,1.0187721252441407e-05,3.845214843750001e-06
1575670514915,2300.014,16:b8:9d:64:d7:6e,180.00B,90.00B,5.7285850048065186,7.030630111694336e-06,1.0618209838867188e-05,3.5875797271728515e-06
